episode,step,mode,q1,q2,d1,d2,height,E,KE,U,E_tilde,ddq2_des,u_cont,action,M11,M12,C1,C2,G1,G2,terminated
0,89,swing,-1.7222784779090485,1.220774308711885,-4.346064567565918,5.529363632202148,-0.7259569563076365,14.86722066603199,29.305429832834978,-14.438209166802988,-4.732779333968011,20.0,0.15270960127136224,1,3.342918490558702,1.171459245279351,8.213846814863976,8.871494804195745,16.88731361963572,2.355650639199072,0
0,90,swing,-2.477875610397437,2.1381703544394224,-3.3180837631225586,3.906552791595459,-0.15514512040748385,16.628278086506086,18.706613108092508,-2.078335021586424,-2.9717219134939157,20.0,1.0,2,2.4625806179896013,0.7312903089948006,4.496296556038521,4.642314798703773,10.688646071465422,1.6327251110583183,0
0,91,swing,-3.0790570266311894,2.8283741637466933,-2.813568592071533,3.175136089324951,0.029302031991400468,18.666832812217898,11.707507486690371,6.959325325527525,-0.9331671877821037,-10.24042932980863,-1.0,0,2.048653188995761,0.5243265944978805,1.1994327300791796,1.219573295460536,2.1341957911148897,1.2155211256736864,0
0,92,swing,2.6326508650393152,-2.81949112802598,-3.019686460494995,3.315891742706299,-0.10933546278765738,18.389857653187583,8.465433905084277,9.924423748103305,-1.2101423468124182,-0.5315500677246376,-1.0,0,2.0514277472051026,0.5257138736025514,-1.4293932702842265,-1.4432804037547777,-6.252425451780649,0.910199902945296,0
0,93,swing,1.9424800159457472,-2.022849645894281,-3.976409673690796,4.891627788543701,-0.6335874312395141,17.608809191325918,9.586598945247053,8.022210246078863,-1.9911908086740837,20.0,1.0,2,2.563186478887699,0.7815932394438494,-6.73504075193884,-7.111784047344442,-13.302855125813597,0.39338736769829197,0
0,94,swing,1.0023502389442094,-0.7336905712401646,-5.517100811004639,8.251239776611328,-1.502450696912609,17.480121154756674,17.025489820402314,0.45463133435435976,-2.1198788452433277,20.0,1.0,2,3.7427082032861905,1.3713541016430952,-7.688148649729758,-10.191008205644652,-13.688909116608132,-1.300653178712666,0
0,95,swing,-0.18610213528564098,1.0285784902498585,-5.977894306182861,8.183917045593262,-1.6483497002065102,15.93688545467367,28.574460813999977,-12.637575359326307,-3.663114545326332,20.0,1.0,2,3.516036983286901,1.2580184916434505,13.220537274083817,15.3047927896453,-0.9369018492121839,-3.656839178827383,0
0,96,swing,-1.3106853683660389,2.2985082264221757,-5.229240894317627,4.669287204742432,-0.8076964854109445,17.05820683938455,34.76590298363928,-17.70769614425473,-2.541793160615452,20.0,1.0,2,2.334837143001281,0.6674185715006404,10.092154969948322,10.209217901792746,10.114849099760363,-4.090664170132055,0
0,97,swing,-2.2435441673190493,2.973217526480892,-4.101200580596924,2.3632373809814453,-0.12225473259675168,20.04973881418492,26.527891831044087,-6.4781530168591654,0.44973881418491857,-20.0,-1.0,0,2.0141416344747882,0.5070708172373941,1.1562505380483958,1.4093406022956172,8.230583018737917,-3.26646835570138,0
0,98,swing,-2.9853279079733888,-2.950548981347098,-3.453839063644409,1.426038146018982,0.047523242416894096,20.32433420595596,14.81663531857104,5.507698887384921,0.7243342059559588,-20.0,-1.0,0,2.0181934064582867,0.5090967032291435,-0.7421630044445656,-1.1325616303629193,0.6199504823690876,-1.6678040310906148,0
0,99,swing,2.5997528925551148,-2.666579477993857,-3.6743197441101074,1.614780068397522,-0.14100659160485352,20.460309790170697,10.546854109441039,9.91345568072966,0.860309790170696,-20.0,-1.0,0,2.1107133041606065,0.5553566520803034,-2.117284726581068,-3.08725666268602,-7.253775962924803,0.3272066022375718,0
0,100,swing,1.7799530976607,-2.2162650577218597,-4.600169658660889,3.1541712284088135,-0.6986812667007543,19.96200896784473,12.25668010548776,7.7053288623569705,0.36200896784473,-20.0,-1.0,0,2.398427064769437,0.6992135323847184,-7.61698786241762,-8.452116591222321,-12.308894196341893,2.070739096574712,0
0,101,swing,0.7381134027239792,-1.243323490838441,-5.824604034423828,6.864260673522949,-1.6148121664360937,18.817519717307185,20.20623373176298,-1.3887140144557921,-0.7824802826928163,6.6699733230726075,1.0,2,3.3216511919862035,1.1608255959931018,-15.549839069218532,-16.061561938008676,-7.519977401988209,2.3715573376641976,0
0,102,swing,-0.5205782697672602,0.4707965178536487,-6.380792617797852,9.065908432006836,-1.866292848300985,18.33053625132492,33.49256153131701,-15.16202527999209,-1.2694637486750828,6.541953476485787,1.0,2,3.89120727339791,1.445603636698955,7.598796465304741,9.233976382181966,7.5553436029722025,0.2438298444700412,0
0,103,swing,-1.6515528769858894,1.8749992315526602,-4.930873870849609,4.9886155128479,-0.8944707570762808,19.03819064794846,36.68483630220043,-17.64664565425197,-0.5618093520515401,-20.0,-1.0,0,2.7004672269751953,0.8502336134875975,11.597002787864072,11.598593295624152,13.566293250578237,-1.0857988843922797,0
0,104,swing,-2.525368522471288,2.615081010034226,-3.890211582183838,2.7446794509887695,-0.1799119708181416,20.765472723730937,24.35782517823231,-3.5923524545013725,1.165472723730936,-20.0,-1.0,0,2.135434702158066,0.567717351079033,3.4727940717178862,3.8025087882775224,8.05697977111096,-0.43900176377931477,0
0,105,swing,3.02985340628121,3.075889042535912,-3.5326361656188965,2.084531545639038,0.009465383486151668,20.979343611306017,13.863459958462908,7.115883652843109,1.379343611306016,-20.0,-1.0,0,2.0021577058568836,0.5010788529284419,0.34083888659355427,0.4096797968461032,-0.7742364806184304,0.8649144994913659,0
0,106,swing,2.287222641393416,-2.7552698826608375,-4.024839878082275,2.6509108543395996,-0.23575721542865757,20.76099168403639,10.975727406674116,9.785264277362277,1.1609916840363894,-20.0,-1.0,0,2.073699156710254,0.5368495783551271,-2.6962066900013317,-3.0518313895879183,-8.875505558790005,2.2106075856626966,0
0,107,swing,1.3855492030881875,-2.0507401944663672,-5.017266750335693,4.6855621337890625,-0.9709883525609716,19.862415188866965,14.582026794859665,5.2803883940073,0.2624151888669637,-20.0,-1.0,0,2.538270614276396,0.769135307138198,-11.115674048535498,-11.164472592138624,-11.424168079701111,3.0243261373907293,0
0,108,swing,0.26559616693744525,-0.7135688022414457,-6.180648326873779,8.782358169555664,-1.8662632727449107,18.28086354158389,24.843762929765603,-6.562899388181712,-1.3191364584161107,20.0,1.0,2,3.7560307857296547,1.3780153928648273,-10.286531477095494,-12.501774109015312,-1.7361416705436725,2.1223816233045225,0
0,109,swing,-0.9630361805194236,1.0771591732959596,-5.704343795776367,7.906248569488525,-1.5645251688936859,16.905212740191356,35.50627741649459,-18.601064676303235,-2.6947872598086455,20.0,1.0,2,3.473831948214858,1.236915974107429,12.192626555929898,14.327407369832763,11.509668163461079,-0.5579896068800626,0
0,110,swing,-1.9590670096440945,2.2717075934166653,-4.34660005569458,4.405153751373291,-0.5729363314423506,18.725697251991473,31.98796588246503,-13.262268630473557,-0.8743027480085281,-20.0,-1.0,0,2.3550856051839517,0.6775428025919759,7.2181970116616085,7.219507148960016,12.098703396354601,-1.5071042041139044,0
0,111,swing,-2.732194662134761,2.972388687159937,-3.4810073375701904,2.862809181213379,-0.05393121347606711,19.879492892916186,18.976714730886467,0.9027781620297195,0.27949289291618484,-20.0,-1.0,0,2.014280870542789,0.5071404352713944,0.9880941925072901,1.0202723865565326,4.685773655306745,-1.1656663205510018,0
0,112,swing,2.8831213896536356,-2.7863762581077713,-3.3352982997894287,2.564375638961792,-0.02854198167692057,19.9737574392886,11.247886281540083,8.725871157748518,0.3737574392885996,-20.0,-1.0,0,2.062428750118283,0.5312143750591416,-1.8311129045735597,-1.9344634537256558,-4.23067458450905,-0.47331200076476865,0
0,113,swing,2.165858340075621,-2.2101980312572973,-3.948265790939331,3.4244489669799805,-0.4384570473056234,19.55061377358968,10.216007284721012,9.334606488868669,-0.04938622641031998,-20.0,-1.0,0,2.4032845558069527,0.7016422779034764,-6.144549949832189,-6.254640096069688,-11.956078649268825,0.21719330316034416,0
0,114,swing,1.2552386469496195,-1.2608019704407072,-5.243528366088867,6.405302047729492,-1.310331187755867,18.453990423630025,15.108940881089918,3.345049542540107,-1.146009576369977,13.213212426162038,1.0,2,3.3050532618052233,1.1525266309026116,-12.449341976776104,-13.09203406086616,-13.946904609750915,0.027260144486328054,0
0,115,swing,0.06057712467833559,0.37732058153144243,-6.393027305603027,8.987142562866211,-1.903810880107982,17.778267950962146,27.240288068366738,-9.462020117404592,-1.8217320490378555,20.0,1.0,2,3.929655151972158,1.464827575986079,6.289366075558069,7.529031646761739,-2.967717924546225,-2.0777787099323084,0
0,116,swing,-1.1469038033391314,1.8386691409294695,-5.555580139160156,5.308585166931152,-1.181432685869084,17.416000709802898,36.5266985388576,-19.110697829054704,-2.1839992901971037,20.0,1.0,2,2.7353192850622636,0.8676596425311318,14.852446293259138,14.881861686348929,10.273274977182107,-3.1256987262717857,0
0,117,swing,-2.140906553434465,2.5658492486588638,-4.382351398468018,2.298515796661377,-0.37133751403716087,20.893502857933136,30.71337645433313,-9.819873596399994,1.2935028579331345,-20.0,-1.0,0,2.1612122188972887,0.5806061094486444,4.046043425240965,5.228163775628219,10.354953863280102,-2.0201160135618705,0
0,118,swing,-2.92561497905097,2.8700810862553197,-3.588167905807495,0.9874804615974426,-0.02169104666081656,21.01599196242195,17.546242296569392,3.4697496658525555,1.4159919624219484,-20.0,-1.0,0,2.036633387036268,0.5183166935181341,0.8194983544937378,1.7264529886460998,3.4222228476195027,0.2719762280016074,0
0,119,swing,2.6498930879279765,3.041830201204187,-3.6424307823181152,0.920784592628479,0.05140534360962001,21.227844681697743,11.761810849216692,9.46603383248105,1.6278446816977414,-20.0,-1.0,0,2.0049721476057156,0.5024860738028579,0.2918165775763255,0.660692090206627,-4.208115555574235,2.7321188628827544,0
0,120,swing,1.8453173655463226,-2.976305090855279,-4.509976863861084,1.9068586826324463,-0.1546803476888574,20.92981961797005,12.038922528529998,8.890897089440053,1.329819617970049,-20.0,-1.0,0,2.0136289182870653,0.5068144591435326,-1.115855634185158,-1.6733219888833017,-9.715878134002992,4.43368253705768,0
0,121,swing,0.8338768799738444,-2.4064611885052165,-5.515079021453857,3.9957926273345947,-0.6702218433473868,19.836712351453446,17.93800382889471,1.8987085225587337,0.23671235145344482,-20.0,-1.0,0,2.258257411805106,0.6291287059025529,-9.425757302923977,-10.199804931005598,-5.985978631789447,4.899992167649296,0
0,122,swing,-0.30502652334506153,-1.2682213425376243,-5.767925262451172,7.461005687713623,-0.9513874508205654,18.59290404559438,28.46268735448236,-9.869783308887977,-1.0070959544056208,17.990672622494174,1.0,2,3.2979792006334256,1.1489896003167128,-14.510664736078645,-15.878815753987391,9.314666847837541,4.899985275399822,0
0,123,swing,-1.4112730808198715,0.37857578129882735,-5.042095184326172,8.099506378173828,-0.6713521068043207,19.237834827035037,33.24725541309239,-14.009420586057354,-0.3621651729649642,-20.0,-1.0,0,3.9291919654160976,1.4645959827080488,2.970632408495618,4.698087234426006,18.720909962234145,4.20755399866531,0
0,124,swing,-2.2487457444574703,1.719412600674394,-3.410757541656494,5.438650131225586,-0.23594677044614376,18.088175037331975,22.934506095335067,-4.8463310580030905,-1.511824962668026,-5.1459859249116136,-1.0,0,2.8519301985219494,0.9259650992609747,3.719007455193477,5.752516245184523,13.923542498093274,2.474293516861025,0
0,125,swing,-2.8286192432328803,2.6703267372054937,-2.5134077072143555,4.286073207855225,-0.03607558212788897,19.19190831947299,14.201514677397991,4.990393642074998,-0.4080916805270114,-20.0,-1.0,0,2.1090057422091695,0.5545028711045848,0.720719832775381,1.4340545854245563,5.29836596853201,0.7723982236876219,0
0,126,swing,2.9808810943836983,-2.7959960316201506,-2.351778507232666,3.983678102493286,0.004156282680025325,19.020439725052057,9.873271568395328,9.147168156656729,-0.5795602749479443,-20.0,-1.0,0,2.0591264904407796,0.5295632452203898,-0.48573943273469666,-0.936812130006135,-3.253087788249762,-0.9007844260513714,0
0,127,swing,2.468392931783382,-1.980228328497153,-2.875527858734131,4.307981967926025,-0.10136448278370802,18.36196344584937,8.66788370330346,9.69407974254591,-1.2380365541506322,-7.92490740111424,-1.0,0,2.6019116593538327,0.8009558296769164,-2.851452180137372,-3.7926157848668187,-11.46344274380106,-2.298127761230247,0
0,128,swing,1.7740459322278619,-0.9470056878383103,-4.18770694732666,6.290083408355713,-0.4752037914937235,17.279752715376695,10.114498071882997,7.165254643493698,-2.3202472846233064,20.0,1.0,2,3.584116098106988,1.292058049053494,-5.3232989922813125,-7.117084594235224,-18.003472672809487,-3.606060305125899,0
0,129,swing,0.7777311129083369,0.5445252334070569,-5.584372043609619,7.956969738006592,-0.9584964334200523,16.825225794902703,17.175563935410914,-0.3503381405082088,-2.774774205097298,20.0,1.0,2,3.855373321987571,1.4276866609937855,6.619155673798364,8.077157512456049,-15.063905786496921,-4.749435757140122,0
0,130,swing,-0.36518967968605254,1.8940832724016161,-5.718017578125,5.174592971801758,-0.9759465110766853,16.65399546756688,28.333200201669033,-11.679204734102154,-2.946004532433122,20.0,1.0,2,2.682315059103737,0.8411575295518684,15.36097714824819,15.500983220743391,0.3540603200877266,-4.895698823550937,0
0,131,swing,-1.4535223550935747,2.628216640813254,-5.003040790557861,2.332221031188965,-0.5028304764550717,18.413920067824414,32.349807147742354,-13.93588707991794,-1.1860799321755877,14.18024602199398,1.0,2,2.1289085553778375,0.5644542776889188,4.394829103369672,6.146479947686711,10.07842744099696,-4.520602454705461,0
0,132,swing,-2.3250256856240754,2.8654992069263265,-3.742187261581421,0.23711684346199036,-0.1727379016838545,19.166676716310253,22.777198396662108,-3.6105216803518543,-0.4333232836897487,-4.271086314720016,-1.0,0,2.037872299754831,0.5189361498774155,0.23422356446805592,1.9087344412697569,8.19209556757444,-2.5212561789134664,0
0,133,swing,-2.983664414942109,2.7920813137609826,-2.948847770690918,-0.8014124631881714,0.00585121180878212,19.700699480783953,13.83678835301196,5.863911127771992,0.10069948078395186,-9.005030783921907,-1.0,0,2.06045983881382,0.5302299194069099,-0.9192337409210377,1.4888727866847038,3.2449317541369758,0.933025021685367,0
0,134,swing,2.7401419905432483,2.6040956798643204,-2.74531626701355,-0.9447277784347534,0.32985756751345907,20.239479111541954,10.532766882856464,9.70671222868549,0.6394791115419522,-13.635222206618218,-1.0,0,2.1410071109154605,0.5705035554577302,-1.5563559453910374,1.9293638753146092,-1.7900937818116587,3.9539912123749987,0
0,135,swing,2.163466558629322,2.4534385510095595,-3.1151931285858154,-0.5024042129516602,0.6539166874976226,20.63118396693684,9.994029805658531,10.63715416127831,1.0311839669368403,-20.0,-1.0,0,2.2275803172751827,0.6137901586375913,-1.0741600777970082,3.081701630640268,-7.315266051905997,4.877679900291536,0
0,136,swing,1.4643553462860024,2.4036952435337686,-3.9124791622161865,-0.06909655034542084,0.6412917137045746,20.573790741253838,11.895536130072255,8.678254611181584,0.9737907412538362,-20.0,-1.0,0,2.260115323674188,0.6300576618370941,-0.18347196465796795,5.148933464275041,-11.362098017265328,3.2547074094531343,0
0,137,swing,0.6111286900559131,2.363124878298014,-4.490804195404053,-0.5938579440116882,0.16703055090489594,19.57224255432599,17.471066175589804,2.1011763787361835,-0.027757445674012615,-0.6267254621203384,-0.6039143729432794,0,2.2880097148166394,0.6440048574083197,-1.9964880955706532,7.080639121021796,-9.250885747681965,-0.8161400611817597,0
0,138,swing,-0.25293806899816496,2.080325957937408,-3.8330111503601074,-2.5767714977264404,-0.7143961661333766,17.757585536225964,24.96534471643029,-7.207759180204327,-1.8424144637740376,20.0,1.0,2,2.5122333189427373,0.7561166594713685,-11.520349865955248,6.4128561175020335,-1.0609075720154229,-4.739576969573437,0
0,139,swing,-0.7812445372579254,1.2204189349169514,-1.2210255861282349,-6.158028602600098,-1.615140741692417,16.253999522993432,29.24271797596373,-12.988718452970295,-3.3460004770065694,20.0,1.0,2,3.3432522946606817,1.1716261473303409,-24.8709436486395,0.7001605078060865,8.267762861879547,-2.0834425389876894,0
0,140,swing,-0.7731193395005629,-0.31148527101515816,0.7482977509498596,-8.33296012878418,-1.182998007938294,15.389918435773755,30.26247782642818,-14.872559390654427,-4.210081564226247,20.0,1.0,2,3.951879424863656,1.475939712431828,8.729440803740204,-0.08580464166034447,14.59823924453865,4.332181791437509,0
0,141,swing,-0.7041758654444605,-1.8248703515361844,-0.24555811285972595,-6.658235549926758,0.05604123118161597,13.811364462094454,26.622264543863494,-12.81090008176904,-5.788635537905547,20.0,-0.8089197499871572,0,2.748650731649551,0.8743253658247756,23.036936478969707,-0.029181490952165146,12.33413593825443,2.8172686329346184,0
0,142,swing,-0.8289408924769852,-3.065942686955697,-0.662905752658844,-6.185603141784668,0.05378475806502925,16.484005745993848,23.678428242490345,-7.194422496496498,-3.1159942540061536,20.0,1.0,2,2.0028600943284975,0.5014300471642488,1.7557723972390422,-0.01660611354683125,7.485267321335865,-3.3518106919060346,0
0,143,swing,-0.802190973627576,1.822155732906626,1.2795960903167725,-8.169113159179688,-1.2185293099328287,15.269122797521584,21.627015397833794,-6.35789260031221,-4.330877202478417,20.0,1.0,2,2.751279124282715,0.8756395621413576,-22.193970624669085,0.7929561285636045,6.392309328246613,-4.175238930371339,0
0,144,swing,-0.27222788741801773,-0.1765103850509871,3.451443910598755,-11.02844524383545,-1.8641694508770992,13.683325258561627,26.46642551226297,-12.783100253701342,-5.916674741438374,4.159437190684812,1.0,2,3.984462445466744,1.492231222733372,3.9946589546631044,-1.0458861687334222,6.078268245845548,2.1257624395229606,0
0,145,swing,0.26759947711276993,-2.121173371352454,1.6672579050064087,-8.120307922363281,-0.6853844383959271,9.171769999456949,27.745308031439034,-18.573538031982086,-10.428230000543053,-20.0,-1.0,0,2.476991368499017,0.7384956842495085,16.56161842458672,-1.1846280648658871,0.8184606550655289,4.705392264603551,0
0,146,swing,0.4831508599164556,2.669725225784071,0.8440992832183838,-7.236999034881592,0.11440082206583047,13.604588412110981,26.414174615500933,-12.809586203389951,-5.99541158788902,-16.634721041764664,-1.0,0,2.109278998331891,0.5546394991659456,-9.126614444657488,0.16193441034131323,-6.7739159844305785,0.05528764415968992,0
0,147,swing,0.7161808950886658,1.1476160383795802,1.6087844371795654,-8.303812026977539,-0.4654922530572403,15.432676226119876,23.55036030075398,-8.117684074634104,-4.167323773880126,20.0,1.0,2,3.41066227225284,1.20533113612642,-19.25476754357043,1.1799384812798361,-14.34184659602323,-4.691169510754062,0
0,148,swing,1.0667917645396288,-0.6450572674580195,1.2766849994659424,-8.716257095336914,-1.3953163269077722,13.115059105053255,22.788292440235505,-9.67323333518225,-6.484940894946746,-20.0,-1.0,0,3.7990653365262825,1.3995326682631413,16.148610050487477,-0.4899913523960562,-14.87792150776826,-2.00578358609129,0
0,149,swing,0.9935598596436224,-1.9916497953899892,-2.021458625793457,-4.7574462890625,-1.087618838000111,13.938960757354959,25.508783746003616,-11.569822988648657,-5.661039242645042,15.53398939609751,1.0,2,2.5914604028080643,0.7957302014040322,19.10697251593053,-1.8648636579904778,-8.200073412287606,4.118143447801668,0
0,150,swing,0.35333784022148024,-2.6235910755819773,-4.065366744995117,-1.8136156797409058,-0.29442073101283783,13.586612701742002,24.263905507581114,-10.677292805839112,-6.0133872982579994,20.0,1.0,2,2.131189577688356,0.5655947888441779,4.465025278507488,-4.091680889171536,-1.3372205789449358,3.749440523545263,0
0,151,swing,-0.5164692441793823,-2.837064805879578,-4.391331672668457,-0.6461800336837769,0.1080562392988389,12.78879755198962,23.426043985396657,-10.637246433407036,-6.8112024480103806,20.0,1.0,2,2.0460113696467515,0.5230056848233756,0.9134306025348592,-2.8910531869238727,6.2282955126553885,-1.030755432709061,0
0,152,swing,-1.3311749875103271,-2.9911888482321785,-3.6387178897857666,-1.1138134002685547,0.14287686964826157,13.427989111707614,21.42028120586607,-7.992292094158455,-6.172010888292387,20.0,1.0,2,2.011289346594738,0.505644673297369,0.7002115400989967,-0.9919435999853339,9.74798278440216,-4.5320075493299985,0
0,153,swing,-1.946859351519031,2.9475755039495857,-2.4692740440368652,-2.391832113265991,-0.172438071315128,14.358814018734972,15.984598415706804,-1.6257843969718322,-5.24118598126503,20.0,1.0,2,2.0187623608159306,0.5093811804079653,-1.6902043855313298,0.5877878623254751,9.547628002204632,-4.125102768219949,0
0,154,swing,-2.2968314487861954,2.3358644421866193,-0.97158282995224,-3.6812660694122314,-0.33532843395836154,14.777611203800664,12.023395302557445,2.754215901243218,-4.822388796199338,20.0,1.0,2,2.3074138658013625,0.6537069329006812,-7.467633191833992,0.34046053900413564,10.801632042168682,-0.191213104459409,0
0,155,swing,-2.324086478723116,1.498017579127672,0.679912269115448,-4.658875942230225,0.006271013517620716,15.066219918519359,10.203012465311229,4.863207453208131,-4.533780081480643,20.0,1.0,2,3.072714516255668,1.036357258127834,-7.664592014682151,0.2305284711308493,14.32563668940619,3.6028360915607958,0
0,156,swing,-2.04199568120116,0.4723497323015476,2.0916545391082764,-5.602509021759033,0.4528048881087633,15.01434149653718,8.279997678841882,6.734343817695297,-4.585658503462822,13.912287058395009,0.6148374111910582,2,3.890501666359937,1.4452508331799685,-1.808791220603469,0.9952729628314283,17.998056553844197,4.899996757745568,0
0,157,swing,-1.4891349040696888,-0.7748772307124666,3.338141679763794,-6.626079082489014,0.5574433737763252,13.935876726022016,7.268371169935955,6.667505556086061,-5.664123273977985,-20.0,-1.0,0,3.714506932315778,1.357253466157889,-0.11636831424438476,-3.8980458346166036,18.420068851835747,3.7690557414916435,0
0,158,swing,-0.7306957179477827,-2.0738732149209436,4.2550201416015625,-6.243095874786377,0.1990327703479653,14.559464347839787,12.627384597145841,1.9320797506939467,-5.040535652160214,-20.0,-1.0,0,2.5178765117087565,0.7589382558543782,-6.199635849371095,-7.931010899451108,11.430932818695798,1.6203306184658586,0
0,159,swing,0.19314978438255542,3.003902625597889,4.778313636779785,-5.950642108917236,0.01705800185012718,15.797733069413528,22.12063312960955,-6.322900060196023,-3.802266930586473,-20.0,-1.0,0,2.0094643052658645,0.5047321526329323,1.4726078999802183,1.566926638729818,-2.5500669839993795,0.2716135188883332,0
0,160,swing,1.0812968150636537,1.7616056531091084,4.011722564697266,-6.587115287780762,0.4855385141953143,16.759646555539238,26.29382644652707,-9.534179890987833,-2.8403534444607637,-20.0,-1.0,0,2.810346405094257,0.9051732025471283,4.644779139765394,7.900915233192122,-14.415670210477044,-1.4419163352881976,0
0,161,swing,1.7908202046644626,0.42294136119598913,3.079375743865967,-6.627932071685791,0.8178241434620861,18.161302838274427,20.389969592332417,-2.2286667540579908,-1.4386971617255746,6.393008550094507,1.0,2,3.911885621427947,1.4559428107139736,-0.6381788828834765,1.9460308388253391,-18.267190795548366,-3.921574894097662,0
0,162,lqr,2.3047312113656546,-0.8508052802301724,1.9692974090576172,-5.943281173706055,0.5531921121359252,16.942656619612833,10.796439648016143,6.146216971596688,-2.657343380387168,0.0,-1.0,0,3.659377940701108,1.329688970350554,4.478697776257896,-1.4578124829541028,-15.78197968542026,-4.866574282969285,0
0,163,swing,2.537733651379618,-1.8977491774227238,0.3565061092376709,-4.613190174102783,0.021045488495941456,18.468922834860123,9.194274413147102,9.274648421713021,-1.131077165139878,20.0,1.0,2,2.6788412038651033,0.8394206019325517,8.519564470595705,-0.0601818543282245,-11.273198168219466,-2.9261966407937967,0
0,164,swing,2.4515564021079657,-2.707333498475413,-1.1682817935943604,-3.4606521129608154,-0.1962440454676625,17.60045886964533,9.430460896031128,8.1699979736142,-1.9995411303546717,20.0,1.0,2,2.092818006856941,0.5464090034284707,4.220458123213547,-0.28712923230156495,-8.11782079689807,1.2396867701365535,0
0,165,swing,2.0990918185004195,3.017475537700206,-2.301741600036621,-2.0939412117004395,0.11079847502944074,16.22181149444644,9.625422514310397,6.596388980136043,-3.3781885055535597,20.0,1.0,2,2.007692646145148,0.503846323072574,-0.8680772136974686,0.32794361903501434,-8.190725757655848,4.5051865289972515,0
0,166,swing,1.5354462966124185,2.740201147251524,-3.3463211059570312,-0.7196266651153564,0.38764644054408864,15.421800728613915,9.93908113277983,5.4827195958340855,-4.178199271386086,20.0,1.0,2,2.0794817756342048,0.5397408878171024,-1.0420088635790477,2.1875008289619906,-10.250755862834819,4.4400603525227185,0
0,167,swing,0.7624607652531431,2.6908427245286486,-4.327385425567627,0.056938834488391876,0.22867172713826178,14.754669773277008,13.20156036360197,1.5531094096750386,-4.845330226722993,20.0,1.0,2,2.099879344114205,0.5499396720571025,0.10663406457691561,4.0789613566078815,-8.650565596451981,1.5027686321043954,0
0,168,swing,-0.14364872276758317,2.6760691269890198,-4.540517330169678,-0.4649033844470978,-0.16957832335568346,13.561299792609066,19.527566060097783,-5.966266267488717,-6.038700207390935,20.0,1.0,2,2.1064133181368554,0.5532066590684278,-0.9960747049061355,4.627231923291788,-0.6993436582674519,-2.803725118811049,0
0,169,swing,-0.960798222864847,2.404983437546197,-3.3841195106506348,-2.4607174396514893,-0.6991390185558968,12.459058244738092,22.989054496325103,-10.529996251587011,-7.14094175526191,20.0,1.0,2,2.2592493262548623,0.6296246631274312,-7.628013497691949,3.8467015469862336,7.188063807720536,-4.860778021678972,0
0,170,swing,-1.4053876883071876,1.639820754843255,-0.8999365568161011,-5.244374752044678,-1.1373015972866283,12.167571356072353,21.207438425693102,-9.03986706962075,-7.432428643927649,20.0,1.0,2,2.931030368567999,0.9655151842839995,-18.42735313509518,0.4039786368344843,13.361133125259062,-1.1382288262714333,0
0,171,swing,-1.311930558216404,0.31058033303703403,1.6381016969680786,-7.833221912384033,-0.7951499152712598,12.309082276955273,19.49548308020936,-7.186400803254089,-7.290917723044728,20.0,1.0,2,3.952156373924181,1.4760781869620905,-5.454570673624714,0.4100351331276933,18.33698865763181,4.126778761857918,0
0,172,swing,-0.9002776754930601,-1.3024189995378301,2.1262857913970947,-7.7629876136779785,-0.030713206751097233,10.63689967083877,17.041780169130668,-6.404880498291897,-8.96310032916123,-20.0,-1.0,0,3.2651672014503954,1.1325836007251977,13.137892840994152,-2.1796236270967744,15.471284135457775,3.953841701827037,0
0,173,swing,-0.49519713485029343,-2.779247540314302,2.0222771167755127,-7.257325649261475,0.11131309470690254,12.578108279243017,18.818248841832652,-6.240140562589636,-7.021891720756985,-20.0,-1.0,0,2.064931872053359,0.5324659360266796,4.132411244815047,-0.7248171013606982,6.336453503095288,-0.6490616806328381,0
0,174,swing,-0.027019407946097914,1.9547595470403347,2.84359073638916,-8.630860328674316,-0.6502226818068653,14.664781694113712,22.74212299500712,-8.077341300893407,-4.9352183058862895,-20.0,-1.0,0,2.6254019507784516,0.8127009753892257,-11.778283371035947,3.7486221173195093,-4.194011459170569,-4.591148430326791,0
0,175,swing,0.696621487271964,-0.11156230946762356,3.9630355834960938,-11.3681640625,-1.6006937221967257,14.93204885762805,27.914562978917875,-12.982514121289825,-4.667951142371951,-20.0,-1.0,0,3.9937833773185503,1.4968916886592751,2.1782070712907347,-0.8742631788830745,-12.13797952172696,-2.706018721208547,0
0,176,swing,1.2395862982829449,-2.0681457220695902,1.1438368558883667,-7.854886531829834,-1.0011256349105917,13.181300520127113,28.541440052912854,-15.360139532785741,-6.418699479872888,-20.0,-1.0,0,2.5229022673077277,0.7614511336538637,19.21598371157944,-0.5749274630828415,-10.289952241824249,3.6110961393208583,0
0,177,swing,1.2337277946380383,2.9006281838032417,-0.8077964782714844,-5.636396884918213,0.2156555490689689,17.56628685983148,25.658640256052344,-8.092353396220865,-2.0337131401685227,20.0,1.0,2,2.0288917338840142,0.5144458669420071,-4.877202640157399,0.07786027940350274,-9.768863768479182,4.103941066034189,0
0,178,swing,1.0458276529276282,1.841524792628365,-0.8865264058113098,-5.23396635055542,0.4666687732217285,16.70438671674546,18.888750206695292,-2.1843634899498316,-2.8956132832545407,20.0,1.0,2,2.7325665599761475,0.8662832799880738,-17.669341376473707,0.37865132591738043,-13.952892295455479,-1.2323995541825095,0
